EditFreq	WN_ef	WN_log	WNN_ef	WNN_log	Cum_WN_ef	Cum_WNN_ef
50	38	1.5797835966168101	21	1.3222192947339193	0.9922233057045343	1.0041686981960019
51	28	1.4471580313422192	3	0.47712125471966244	0.9929058995611897	1.0042418332520722
52	32	1.505149978319906	2	0.3010299956639812	0.9936860068259386	1.004290589956119
53	27	1.4313637641589874	2	0.3010299956639812	0.9943442223305704	1.0043393466601658
54	21	1.3222192947339193	1	0.0	0.994856167723062	1.004363725012189
55	23	1.3617278360175928	5	0.6989700043360189	0.9954168698196002	1.0044856167723062
57	14	1.146128035678238	2	0.3010299956639812	0.9957581667479278	1.004534373476353
58	25	1.3979400086720377	1	0.0	0.9963676255485129	1.0045587518283765
61	22	1.3424226808222062	1	0.0	0.9969039492930278	1.0045831301803998
62	18	1.255272505103306	2	0.3010299956639812	0.9973427596294491	1.0046318868844466
64	18	1.255272505103306	2	0.3010299956639812	0.9977815699658703	1.0046806435884934
66	16	1.2041199826559248	2	0.3010299956639812	0.9981716235982447	1.0047294002925402
68	12	1.0791812460476249	1	0.0	0.9984641638225256	1.0047537786445637
71	14	1.146128035678238	1	0.0	0.9988054607508532	1.004778156996587
79	5	0.6989700043360189	1	0.0	0.9989273525109703	1.0048025353486105
80	6	0.7781512503836436	3	0.47712125471966244	0.9990736226231107	1.0048756704046806
81	7	0.8450980400142568	1	0.0	0.9992442710872745	1.0049000487567041
82	7	0.8450980400142568	1	0.0	0.9994149195514384	1.0049244271087274
83	2	0.3010299956639812	1	0.0	0.9994636762554852	1.004948805460751
87	2	0.3010299956639812	1	0.0	0.999512432959532	1.0049731838127742
88	2	0.3010299956639812	1	0.0	0.9995611896635788	1.0049975621647977
90	2	0.3010299956639812	1	0.0	0.9996099463676256	1.005021940516821
93	1	0.0	1	0.0	0.999634324719649	1.0050463188688445
99	1	0.0	3	0.47712125471966244	0.9996587030716724	1.0051194539249146
100	14	1.146128035678238	6	0.7781512503836436	1.0	1.005265724037055
